backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
87,a broken witch hunter discovers his purpose as he gets entangled in a centurieslong cosmic war between gods angels and devils,Graphic Novels,the United States,Brian Rodman,2000,"Louisville, KY",Memoirs of an Angel: Memories & Nightmares Part II,2725.0,memoirs of an angel memories and nightmares part ii,False,False,live,https://www.kickstarter.com/projects/memoangelcomix/memoirs-of-an-angel-memories-and-nightmares-part-ii?ref=discovery_category_newest,2725.0,31,28,0
67,a broken witch hunter discovers his purpose as he gets entangled in a centuries long cosmic war between gods angels and devils,Comic Books,the United States,Brian Rodman,1500,"Louisville, KY",Memoirs of an Angel: Into the Fire (Issue #5),2403.0,memoirs of an angel into the fire issue 5,True,False,successful,https://www.kickstarter.com/projects/memoangelcomix/memoirs-of-an-angel-into-the-fire-issue-5?ref=discovery_category_newest,2403.0,42,29,29
73,lgbt detroit will renovate its recently secured building creating a safe and brave space for its programs and administrative offices,Civic Design,the United States,Curtis Lipscomb,10000,"Detroit, MI","LGBT Detroit: The Renovation of a Safe, Brave Space",11290.0,lgbt detroit the renovation of a safe brave space,True,False,successful,https://www.kickstarter.com/projects/916953840/lgbt-detroit-the-renovation-of-a-safe-brave-space?ref=discovery_category_newest,11290.0,3,26,26
401,sustainable  affordable performance dress shoes,Product Design,the United States,Blue and White Collar,10000,"Salt Lake City, UT",Sustainable & Affordable Performance Dress Shoes!,32137.0,sustainable affordable performance dress shoes,True,False,successful,https://www.kickstarter.com/projects/blueandwhitecollar/sustainable-affordable-performance-dress-shoes?ref=discovery_category_newest,32137.0,25,21,21
22,help a guitar builder upgrade  expand his work shop improve production operations and provide a wider range of custom options,Woodworking,the United States,Palir Guitars,5000,"Sulphur, LA",Palir Guitars: Workshop Upgrade & Expansion!,12328.25,palir guitars workshop upgrade and expansion,True,False,successful,https://www.kickstarter.com/projects/145682980/palir-guitars-workshop-upgrade-and-expansion?ref=discovery_category_newest,12328.25,7,31,31
310,everything you need to create highquality diy herbinfused butters and oils,Design,the United States,Sam,15000,"Durham, NC",The Baqed Infuser Kit™ | Better Herbal Butters,28786.0,the baqed infuser kittm,True,False,successful,https://www.kickstarter.com/projects/baqed/the-baqed-infuser-kittm?ref=discovery_category_newest,28786.0,60,30,30
1,i would like to start my own business making candles soaps lotions and lip balms made entirely out of 100 organic materials,Candles,the United States,Katherine Blanchard,6500,"Downtown Mobile, AL",Kathy's Organics Candles and More,15.0,kathys organics candles and more,False,False,failed,https://www.kickstarter.com/projects/1629977298/kathys-organics-candles-and-more?ref=discovery_category_newest,15.0,22,30,30
9,the intangbles premiere debut entrepreneur cartoon series web  collectible comics coloring books limited premium editions,Webcomics,the United States,Melanie Jean Burke,57500,"Westlake Village, CA",THE iNTANG!BLES (™) Webcomics Entrepreneur Cartoon Series,2135.0,the intangbles tm webcomics premiere edition,False,False,failed,https://www.kickstarter.com/projects/cfo4u/the-intangbles-tm-webcomics-premiere-edition?ref=discovery_category_newest,2135.0,15,30,30
13,ive been lucky enough to discover an old warehouse with some beautiful wood stored in it i am now turning it into our dream pieces,Woodworking,the United States,Tom Blumenberg,1400,"Horse Cave, KY",Once Lost but now is Found. Wood Turning.Lets keep it dry!,696.0,once lost but now is found wood turninglets keep i,False,False,failed,https://www.kickstarter.com/projects/2125902068/once-lost-but-now-is-found-wood-turninglets-keep-i?ref=discovery_category_newest,696.0,2,30,30
1134,exfoliating shower towel,Design,the United States,Garrett,15000,"Los Angeles, CA",GOSHI,33051.0,goshi,True,False,successful,https://www.kickstarter.com/projects/freesize/goshi?ref=discovery_category_newest,33051.0,47,37,37
