backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
58,my first jazz album is almost done  its a dream come true but  i need help reaching the finish line will you help,Jazz,the United States,Kate Morrison,4000.0,"Walla Walla, WA","Kate's Super Fun  ""Petit Bulles"" CD project!",4565.0,kates super fun petit bulles cd project,True,False,successful,https://www.kickstarter.com/projects/k8morrison/kates-super-fun-petit-bulles-cd-project?ref=discovery_category_newest,4565.0,96,20,20
40,we would like to conduct interviews record footage take photos and produce a live show at the a3c hiphop festival in atlanta ga,Hip-Hop,the United States,HoodHype,1000.0,"Atlanta, GA",HoodHype's road to A3C Hip-Hop Festival,1421.31,hoodhypes road to a3c hip hop festival,True,True,successful,https://www.kickstarter.com/projects/hoodhype/hoodhypes-road-to-a3c-hip-hop-festival?ref=discovery_category_newest,1421.31,1,40,40
1,we are getting ready to record our debut album and need your help to make this possible,Metal,the United States,Rebels Over Flames,1000.0,"New York, NY",Help REBELS OVER FLAMES record their debut album!,10.0,help rebels over flames record their debut album,False,False,failed,https://www.kickstarter.com/projects/1693596468/help-rebels-over-flames-record-their-debut-album?ref=discovery_category_newest,10.0,2,60,60
41,help us release our debut album a fair souvenir,Indie Rock,the United States,Jenny Dragon,2000.0,"Chicago, IL",Jenny Dragon's Inaugural CD – A Fair Souvenir,3490.0,jenny dragons inaugural cd a fair souvenir,True,False,successful,https://www.kickstarter.com/projects/107412202/jenny-dragons-inaugural-cd-a-fair-souvenir?ref=discovery_category_newest,3490.0,118,14,14
44,miguel escobar is releasing two new albums this year one for his solo project and one as the noble manes,Rock,the United States,Miguel Escobar,2000.0,"St. Louis, MO",Hysteria of Being - Miguel Escobar and The Noble Manes,2093.0,hysteria of being miguel escobar and the noble man,True,False,successful,https://www.kickstarter.com/projects/895572877/hysteria-of-being-miguel-escobar-and-the-noble-man?ref=discovery_category_newest,2093.0,10,30,30
13,help resist the undertow fund their 2nd record rewards are worth it alone,Metal,the United States,Resist The Undertow,800.0,"South Bend, IN",Resist The Undertow,876.0,resist the undertow,True,False,successful,https://www.kickstarter.com/projects/364718313/resist-the-undertow?ref=discovery_category_newest,876.0,7,35,35
69,now that weve met our original goal thanks to your generosity we now can press places you return in vinyl but we need your help,Indie Rock,the United States,The Red Telephone,2500.0,"Boston, MA",The Red Telephone - Places You Return,3260.0,the red telephone places you return,True,False,successful,https://www.kickstarter.com/projects/theredtelephone/the-red-telephone-places-you-return?ref=discovery_category_newest,3260.0,27,30,30
0,i am an up and coming artist living in the tampa/st pete area looking to launch my first debut album  and gig out of florida,Jazz,the United States,Jamal Hasan Williams,5000.0,"St. Petersburg, FL","Gig and Studio Equipment (Keyboard, laptop)",0.0,gig and studio equipment keyboard laptop,False,False,failed,https://www.kickstarter.com/projects/1244150901/gig-and-studio-equipment-keyboard-laptop?ref=discovery_category_newest,0.0,15,30,30
30,a project to digitize the master tapes of the hardcore punk band undecided,Punk,the United States,John Sybert,1700.0,"Columbia, MD","1980's punk band,UNDECIDED, to release 7"" of old masters",2945.0,1980s punk bandundecided to release 7 of old maste,True,False,successful,https://www.kickstarter.com/projects/83237210/1980s-punk-bandundecided-to-release-7-of-old-maste?ref=discovery_category_newest,2945.0,27,60,60
44,a collection of intimate and introspective songs that capture some of lifes complexities ranging from unrequited love to loneliness,Jazz,the United States,Jua Howard,8000.0,"Oakland, CA",Bring JUA's Sophomore Project to Life!!,2450.0,bring juas sophomore project to life,False,False,failed,https://www.kickstarter.com/projects/1259206107/bring-juas-sophomore-project-to-life?ref=discovery_category_newest,2450.0,5,32,32
