backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
1,one of the most incredible places to eat healthy and enjoy the atmosphere a business to give back to the community that houses it,Restaurants,the United States,Sergio Vega,200000,"Woodland, CA",Phoenix Restaurant Club,1.0,phoenix restaurant club,False,False,failed,https://www.kickstarter.com/projects/youtubemadness262/phoenix-restaurant-club?ref=discovery_category_newest,1.0,1763,60,60
5,tournament madness is the real tournament app where people will compete for the real 1st place prize and not some imaginary coins,Live Games,the United States,Milos Mihajlov,100000,"Sarasota, FL",Tournament Madness (Canceled),1000.0,tournament madness,False,False,canceled,https://www.kickstarter.com/projects/103950176/tournament-madness?ref=discovery_category_newest,1000.0,2,30,9
0,a new concept in private luxury dining,Restaurants,the United States,Jamie Ryer,250000,"Washington, DC",Wining and Dining on the Yacht,0.0,wining and dining on the yacht,False,False,failed,https://www.kickstarter.com/projects/cheese-school/wining-and-dining-on-the-yacht?ref=discovery_category_newest,0.0,6,30,30
74,building a stronger east texas community through the highest quality coffee experience for all east texans,Restaurants,the United States,Jill Davis,4000,"Marshall, TX",Joe Pine Coffee Co.,6120.0,joe pine coffee co,True,False,successful,https://www.kickstarter.com/projects/1150301303/joe-pine-coffee-co?ref=discovery_category_newest,6120.0,14,30,30
1,cabernet sauvignon proven the most antioxidantrich wine boosted with superfood chia seeds to make the worlds first healthy wine,Drinks,the United States,Skylar Chaney,10000,"Wilmington, NC",Antioxidant Wine: The Chia Power Drink,13.0,antioxidant wine the power drink,False,False,failed,https://www.kickstarter.com/projects/1555050361/antioxidant-wine-the-power-drink?ref=discovery_category_newest,13.0,0,53,53
2,i am a fighter  breast cancer survivor with my grandmothers secret recipe from chile i know there will be only success,Food Trucks,the United States,Veronica Slaughter,100000,"Miami, FL",Empanada House By Veronica A Cancer Survivor Chasing a Dream,2.0,empanada house by veronica,False,False,failed,https://www.kickstarter.com/projects/576821103/empanada-house-by-veronica?ref=discovery_category_newest,2.0,5,30,30
0,taking weird jellies to the wild west after our first successful kickstarter its our quirky mission to take new flavors on the road,Small Batch,the United States,Zac Caldwell,500,"Louisville, KY","Eat Quirky, America! (Canceled)",0.0,eat quirky america,False,False,canceled,https://www.kickstarter.com/projects/1888042387/eat-quirky-america?ref=discovery_category_newest,0.0,1,31,0
201,"a compendium of fixes for the prepared adventurer fit for your daily carry or your wizards library 
made especially for zinequest3",Games,the United States,Meguey Baker,800,"Greenfield, MA",Meguey's Miscellany of Mending,4451.0,megueys miscellany of mending,True,True,successful,https://www.kickstarter.com/projects/1179631078/megueys-miscellany-of-mending?ref=discovery_category_newest,4451.0,7,14,14
2,imagine this getting anything you could possibly imagine within your area  delivered straight to your door,Restaurants,the United States,Isaac Ramirez,5000,"Austin, TX",Food Liberty,2.0,food liberty,False,False,failed,https://www.kickstarter.com/projects/1467923253/food-liberty?ref=discovery_category_newest,2.0,2,29,29
0,our goal is to bring the streets of vietnam to you through our food  we put our heart and creativity on the plate,Restaurants,the United States,John Pham and Cristina Mendez,5000,"Dallas, TX",Vietnamese Streetfood Restaurant,0.0,vietnamese streetfood restaurant,False,False,failed,https://www.kickstarter.com/projects/78132504/vietnamese-streetfood-restaurant?ref=discovery_category_newest,0.0,0,30,30
10,our mission is to provide baked goods that can be enjoyed by everyone regardless of their dietary restrictions or food allergies,Vegan,the United States,Regis Sullivan,30000,"Suffolk, VA","Ava's Baby Cakes-Organic/Vegan/Gluten,Nut,Tree-nut,Soy-free",339.0,avas baby cakes organic vegan glutennuttree nutsoy,False,False,failed,https://www.kickstarter.com/projects/sillysullyputty/avas-baby-cakes-organic-vegan-glutennuttree-nutsoy?ref=discovery_category_newest,339.0,4,29,29
13,a custom whoopie pie bakery with dozens of creative flavors and endless possibilities,Farmer's Markets,the United States,Selena Hunt,500,"Columbus, OH",Making Whoopie!,767.0,making whoopie 0,True,False,successful,https://www.kickstarter.com/projects/667155664/making-whoopie-0?ref=discovery_category_newest,767.0,1,15,15
2,on july 4th eleven players begin a quest to find you and on july 11th a voting audience will eliminate those that dont,Live Games,the United States,Kendall F. Person,12000,"Sacramento, CA",The MIND + GAME Show,3.0,the mind game show,False,False,failed,https://www.kickstarter.com/projects/theneighborhood/the-mind-game-show?ref=discovery_category_newest,3.0,44,26,26
52,dehydrated fruit and vegetable chips prepared locally in alaska using only the freshest ingredients no preservatives just goodness,Vegan,the United States,Ben Masters,2000,"Anchorage, AK","Alaska Bug Bites, LLC - Farmers Markets Launch",2164.77,alaska bug bites llc farmers markets launch,True,True,successful,https://www.kickstarter.com/projects/1369449745/alaska-bug-bites-llc-farmers-markets-launch?ref=discovery_category_newest,2164.77,0,37,37
71,a weird fantasy bestiary for pathfinder 2nd edition,Tabletop Games,the United States,Luminant Age,200,"Boston, MA",Fauna of the Luminant Age,1201.0,fauna of the luminant age,True,False,successful,https://www.kickstarter.com/projects/luminantage/fauna-of-the-luminant-age?ref=discovery_category_newest,1201.0,10,14,14
3,basically i just want to make some awesome jello shots for all my girls when they come over for my slumber party,Drinks,the United States,Whitney Ondrovich,60,"Orlando, FL",Jello Shots for My Girlfriends!,100.0,jello shots for my girlfriends,True,False,successful,https://www.kickstarter.com/projects/1307762730/jello-shots-for-my-girlfriends?ref=discovery_category_newest,100.0,0,30,30
2,a craft brewery dream,Drinks,the United States,David and Amy Nissen,50000,"High Point, NC",Paddled South Brewing Co. wants Paddlers!,26.0,paddled south brewing co wants paddlers 0,False,False,failed,https://www.kickstarter.com/projects/paddledsouthbrewing/paddled-south-brewing-co-wants-paddlers-0?ref=discovery_category_newest,26.0,3,60,60
11,we are in the process of opening the first specialty coffee shop in scottsville ky,Drinks,the United States,Kyle and Wendy Johnson,20000,"Scottsville, KY",Three's Company Coffee,666.0,threes company coffee,False,False,failed,https://www.kickstarter.com/projects/817473927/threes-company-coffee?ref=discovery_category_newest,666.0,33,54,54
7,a gaming station that enhances your experience by improving sound image movement magnifying your senses and reinforcing your skills,Gaming Hardware,the United States,Lox Station Team,15000,"Mercer, PA",Lox Station (Gaming Station),225.0,lox station,False,False,failed,https://www.kickstarter.com/projects/317375835/lox-station?ref=discovery_category_newest,225.0,4,59,59
3,how do you make a donut better create it your way a never been done before custom donut shop that promotes creativity and academics,Restaurants,the United States,Paul Chaco,100000,"San Diego, CA","The Donut Dispatch: Build your own DONUTS, create, & study",340.0,the donut dispatch build your own donuts create an,False,False,failed,https://www.kickstarter.com/projects/2134971/the-donut-dispatch-build-your-own-donuts-create-an?ref=discovery_category_newest,340.0,90,45,45
51,please help us take our one of a kind hot sauce to the national fiery foods show in albuquerque new mexico,Small Batch,the United States,Christin Underwood,3680,"Los Angeles, CA",THE BOSS habanero hot sauce by Dragon's Breath Sauce,3686.0,the boss habanero hot sauce by dragons breath sauc,True,True,successful,https://www.kickstarter.com/projects/800327095/the-boss-habanero-hot-sauce-by-dragons-breath-sauc?ref=discovery_category_newest,3686.0,20,30,30
11,atlantas very first fine dining plant based food truck,Food Trucks,the United States,Terry Sargent,25000,"Atlanta, GA",Atlantas FIRST Fine Dining Vegan Food Truck,280.0,atlantas first fine dining vegan food truck,False,False,failed,https://www.kickstarter.com/projects/grassveganeatery/atlantas-first-fine-dining-vegan-food-truck?ref=discovery_category_newest,280.0,1,59,59
489,a single strain microdose hot sauce featuring organic chili peppers grown at our farm in kutztown pa a few drops is all you need,Food,the United States,robyn jasko,1500,"Kutztown, PA",DOSE: Farm-to-Bottle Microdose Hot Sauce,27225.0,dose farm to bottle microdose hot sauce,True,True,successful,https://www.kickstarter.com/projects/homesweethomegrown/dose-farm-to-bottle-microdose-hot-sauce?ref=discovery_category_newest,27225.0,15,35,35
1,hazels amazing sauces first round funding for commercial batch and bottling of our chili sauce and marinade grillin sauce read more,Small Batch,the United States,Dave VanWye,6000,"Indianapolis, IN",Hazel's Amazing Sauces,5.0,hazels amazing sauces,False,False,failed,https://www.kickstarter.com/projects/hazelsamazingsauces/hazels-amazing-sauces?ref=discovery_category_newest,5.0,1,34,34
104,this kickstarter is to finally professionally bottle and mass produce our sweet and tangy hello bbq and spicy hello bbq line,Small Batch,the United States,Nick Bicoy,5000,"San Jose, CA",Hello BBQ Sauce,5020.0,hello bbq sauce,True,False,successful,https://www.kickstarter.com/projects/1203583454/hello-bbq-sauce?ref=discovery_category_newest,5020.0,355,30,30
27,we are in the process of opening our second location and need your help to make this possible so we can open sooner ,Small Batch,the United States,Brian & Pin Chanthapanya,10000,"Leesburg, VA","B. Doughnut - Handcrafted, Artisan Doughnuts",1479.0,b doughnut handcrafted artisan doughnuts,False,False,failed,https://www.kickstarter.com/projects/224579719/b-doughnut-handcrafted-artisan-doughnuts?ref=discovery_category_newest,1479.0,0,30,30
394,atlas bar is made with highperformance real food ingredients that are keto lowcarb glutenfree soyfree and nongmo  ,Food,the United States,Atlas Bar,15000,"Boston, MA",Atlas Bar: Adaptogen Powered Superfood Nutrition,60694.0,atlas bar the next generation protein bar,True,False,successful,https://www.kickstarter.com/projects/joliver/atlas-bar-the-next-generation-protein-bar?ref=discovery_category_newest,60694.0,58,31,31
2,join the avocado revolution avo is an aspiring superfood startup that rethinks delicious and healthy stuffed avocados,Food Trucks,the United States,Ambika Kumar,20000,"Austin, TX",avo: aspiring stuffed avocado startup,51.0,avo aspiring stuffed avocado startup,False,False,failed,https://www.kickstarter.com/projects/2130326709/avo-aspiring-stuffed-avocado-startup?ref=discovery_category_newest,51.0,0,29,29
0,hello everyone i am looking to create a gaming computer in order to showcase games and guides on a newly created lets play on youtube,Gaming Hardware,the United States,Richard Pavlik (deleted),2200,"Sayreville, NJ",Let's Play Channel! (Canceled),0.0,lets play channel,False,False,canceled,https://www.kickstarter.com/projects/39927368/lets-play-channel?ref=discovery_category_newest,0.0,12,30,6
0,healthier fast food choice without going broke,Restaurants,the United States,Juan Gonzalez,5000,"Hartford, CT",Wira Chicken Take out and delivery only,0.0,wira chicken take out and delivery only,False,False,failed,https://www.kickstarter.com/projects/1075255164/wira-chicken-take-out-and-delivery-only?ref=discovery_category_newest,0.0,1,15,15
47,dessert delivery business featuring tofu pudding dessert a healthy dessert made out of soybeans and sweetened with cane sugar,Vegan,the United States,Leif Franco-Soto,7750,"Seattle, WA",Mr. Bean's Sweet Stop - A New Type of Dessert,7760.0,mr beans sweet stop vegan dessert,True,False,successful,https://www.kickstarter.com/projects/897298988/mr-beans-sweet-stop-vegan-dessert?ref=discovery_category_newest,7760.0,34,30,30
66,combination indie book store and artisan tea shop in sacramento california tea and bookswhat could be better,Drinks,the United States,Ellen Arden-Ogle & Cid Gunston-Parks,50000,"Sacramento, CA","Love Tea, Love Books (The Novel Tea)",8769.0,love tea love books the novel tea,False,False,failed,https://www.kickstarter.com/projects/thenoveltea/love-tea-love-books-the-novel-tea?ref=discovery_category_newest,8769.0,114,31,31
8,were opening a roastery  coffee shop in downtown wilmore ky,Drinks,the United States,Drinklings Coffee,4000,"Lexington, KY",Drinklings Roastery,4016.0,drinklings roastery,True,False,successful,https://www.kickstarter.com/projects/drinklings/drinklings-roastery?ref=discovery_category_newest,4016.0,7,22,22
20,a quest to find ancient cacao trees to make a limited and ultrarare edition organic dark chocolate,Farms,the United States,José D. Crespo de León,25000,"Corozal, Puerto Rico",Yabisi Kakaw : One of a kind dark chocolate,621.0,yabisi kakaw rebooting puerto ricos cacao heritage,False,True,failed,https://www.kickstarter.com/projects/yabisi/yabisi-kakaw-rebooting-puerto-ricos-cacao-heritage?ref=discovery_category_newest,621.0,20,30,30
19,regenerating watersheds through reforestation ecological food production rainwater harvesting natural building  and more,Farms,the United States,Natalya Marchuk,1400,"Midpines, CA","""Coyote's Food Forest"" - planting trees for the Whole Family",1421.0,coyotes food forest workshop series for the whole family,True,False,successful,https://www.kickstarter.com/projects/natalyamarchuk/coyotes-food-forest-workshop-series-for-the-whole-family?ref=discovery_category_newest,1421.0,2,41,41
48,were building a fun immersive live action escape room experience to downtown everett wa can you escape in under an hour,Live Games,the United States,Dustin Woodard,3500,"Seattle, WA",Escape Room Experience For Snohomish County & Beyond,6280.0,escape room experience for snohomish county and be,True,False,successful,https://www.kickstarter.com/projects/webconnoisseur/escape-room-experience-for-snohomish-county-and-be?ref=discovery_category_newest,6280.0,57,23,23
521,committed to making ice cream better  better tasting better for your body and better for the planet,Vegan,the United States,Cajou Creamery,30000,"Baltimore, MD",First Plant-Based Ice Creamery in the DMV,31886.77,help bring our new plant based ice creamery to life,True,True,successful,https://www.kickstarter.com/projects/cajoucreamery/help-bring-our-new-plant-based-ice-creamery-to-life?ref=discovery_category_newest,31886.77,14,40,40
32,a 2d platformer beatemup audiogame for the blind,Games,the United States,Omar Alvarado,1500,"South Florida, FL","Scarlet Shells, 2d platforming beat-em-up audiogame",2025.0,scarlet shells 2d platforming beat em up audiogame,True,False,successful,https://www.kickstarter.com/projects/1952517617/scarlet-shells-2d-platforming-beat-em-up-audiogame?ref=discovery_category_newest,2025.0,6,21,21
7,its party time    for those that do not like or know how to cookfind out how to have fun making a gourmet dish easily and proudly,Events,the United States,"Kathy Morbach as ""Cathy""",300,"Plant City, FL","Macaroni and Cheese project by: ""CATHY'S COPY CATS""",309.0,cathys copy cats,True,False,successful,https://www.kickstarter.com/projects/1845196796/cathys-copy-cats?ref=discovery_category_newest,309.0,8,45,45
6,warmthoughts are riveting quotes embossed on coffee sleeves that include creative and eye catching designs wrapped around your drinks,Drinks,the United States,Charleen Jones,5500,"Rogers, AR",ShopWarmThoughts,216.0,shopwarmthoughts,False,False,failed,https://www.kickstarter.com/projects/shopwarmthoughts/shopwarmthoughts?ref=discovery_category_newest,216.0,5,35,35
350,watchtower is moving locations and building out a brand new space for the community in salt lake city ut,Drinks,the United States,Watchtower Coffee & Comics,30000,"Salt Lake City, UT",Moving Watchtower Coffee & Comics,30437.0,a comic book and coffee shop for the community,True,True,successful,https://www.kickstarter.com/projects/watchtower/a-comic-book-and-coffee-shop-for-the-community?ref=discovery_category_newest,30437.0,55,30,30
55,seattles whole fruit kombucha company,Drinks,the United States,Culture Shock,4000,"Seattle, WA",Culture Shock Kombucha Brewery,4041.0,culture shock kombucha brewery,True,False,successful,https://www.kickstarter.com/projects/cultureshock/culture-shock-kombucha-brewery?ref=discovery_category_newest,4041.0,69,30,30
6,simple honest food organic and locally sourced breakfast and lunch focus and dinner with a twist healthy highquality experience,Restaurants,the United States,Kim Nolen,100000,"Homewood, IL",LocalFolkus Market,195.0,localfolkus market,False,False,failed,https://www.kickstarter.com/projects/609517844/localfolkus-market?ref=discovery_category_newest,195.0,242,60,60
0,buy restock reopen a store for a small rural community with fresh meat dairy vegetables canned goods personal  household items,Small Batch,the United States,Ronald L. Callow,125000,"Decatur, IL",Lovington Il. Mini Mart,0.0,lovington il mini mart,False,False,failed,https://www.kickstarter.com/projects/1265753702/lovington-il-mini-mart?ref=discovery_category_newest,0.0,7,31,31
7,eromp is an android tablet and a handheld game console fused together capable of emulating games for 14 obsolete video game consoles,Gaming Hardware,the United States,Ahmed Rasmi Serougi,950000,"Wilmington, DE",eROMP (Emulator ROM Portable)-Android Handheld Game Console,1018.0,eromp emulator rom portable android handheld game,False,True,canceled,https://www.kickstarter.com/projects/1888107998/eromp-emulator-rom-portable-android-handheld-game?ref=discovery_category_newest,1018.0,293,30,4
155,help bring our vision to life,Restaurants,the United States,Randy Young,36000,"Bellingham, WA",JUXT - Bellingham's Next Great Bar,37418.0,juxt bellinghams next great bar,True,False,successful,https://www.kickstarter.com/projects/juxtbar/juxt-bellinghams-next-great-bar?ref=discovery_category_newest,37418.0,144,36,36
83,hand crafted custom brewed infusion of essential microorganisms to get you higher yields more nutritious produce  decrease weeding,Farmer's Markets,the United States,Kara & Drew,6300,"Kansas City, MO",The Future of Compost | East Aster Garden Infusions,6864.5,the future of compost east aster garden infusions,True,True,successful,https://www.kickstarter.com/projects/962992348/the-future-of-compost-east-aster-garden-infusions?ref=discovery_category_newest,6864.5,106,31,31
166,24x36 inch miniaturescale poster map featuring a police precinct and a warehouse for starfinder and other scifi rpgs,Tabletop Games,the United States,Ryan Wolfe,2000,"Pittsburgh, PA",4th Precinct: sci-fi miniature-scale map,3223.0,4th precinct sci fi miniature scale map,False,False,live,https://www.kickstarter.com/projects/0-hr/4th-precinct-sci-fi-miniature-scale-map?ref=discovery_category_newest,3223.0,6,13,0
62,everyone that knows me loves my bbq sauce its time to get this bottled so i can reach the masses with it support local,Small Batch,the United States,Nathan & Erica Atwood,1000,"Norwood, OH",Get Nate's Hawg Warsh bottled!,1720.0,get nates hawg warsh bottled,True,False,successful,https://www.kickstarter.com/projects/nateshawgwarshbbq/get-nates-hawg-warsh-bottled?ref=discovery_category_newest,1720.0,520,40,40
19,join us at the farm in 2020  invigorate your garden and table with our unique tomatoes peppers squash herbs and edible flowers,Farms,the United States,Fred Hempel,500,"Sunol, CA",Green Bee Farm: Your SF Bay Area Tomato Connection,2236.0,green bee farm your sf bay area tomato connection,True,False,successful,https://www.kickstarter.com/projects/1742317361/green-bee-farm-your-sf-bay-area-tomato-connection?ref=discovery_category_newest,2236.0,36,11,11
14,"making a dream become a reality 
a dynamic mother  daughter team bringing 
food so goodits stimulating to the soul",Restaurants,the United States,BRIGIDA NOBLE,5000,"Blue Island, IL",TWO LATINAS WITH SOUL,505.0,two latinas with soul,False,False,failed,https://www.kickstarter.com/projects/217693518/two-latinas-with-soul?ref=discovery_category_newest,505.0,1,30,30
23,meatfest a time for good people to get together to eat unreasonable amounts of red meat while enjoying each others company,Events,the United States,Robert Vlad,750,"Yonkers, NY",MeatFest 2018: We're Back!!!,1032.0,meatfest 2018 were back,True,False,successful,https://www.kickstarter.com/projects/91874379/meatfest-2018-were-back?ref=discovery_category_newest,1032.0,16,58,58
