backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
2,we are just a couple kids making an entry for the 2016 fan film star wars awards but we need lightsabers and props,Science Fiction,the United States,Patrick and Indy Films,800.0,"Vancouver, WA",Star Wars: The Republic Fate (2016 Fan Film Awards),30.0,star wars the republic fate 2016 fan film awards,False,False,failed,https://www.kickstarter.com/projects/2074784400/star-wars-the-republic-fate-2016-fan-film-awards?ref=discovery_category_newest,30.0,0,35,35
58,when one terrible man gets one terrible idea the whole town mistakes his selfish actions for heroism,Narrative Film,the United States,Ezekiel Richter,2000.0,"Brookings, SD",The Worst Kind of People,2330.01,the worst kind of people,True,False,successful,https://www.kickstarter.com/projects/1275464962/the-worst-kind-of-people?ref=discovery_category_newest,2330.01,1,27,27
39,a short film about resilience and the power of imagination starring paulina dvila,Shorts,the United States,Giulia Cardamone,6000.0,"Los Angeles, CA",Orenda,7715.0,orenda,True,False,successful,https://www.kickstarter.com/projects/giucarda/orenda?ref=discovery_category_newest,7715.0,5,19,19
2,a short horror film about a masked serial killer on a college campus with a lowbudget aesthetic hence the small goal financial goal,Horror,the United States,Jack Henry Calverley,1500.0,"Mount Pleasant, MI","""There's a Killer on Campus""",2.0,theres a killer on campus,False,False,failed,https://www.kickstarter.com/projects/jackhenrycalverley/theres-a-killer-on-campus?ref=discovery_category_newest,2.0,6,30,30
33,once a radio show now a tv/web series  founders james geiger and trey cebula strive to bring you the best music each week,Webseries,the United States,James Geiger,2000.0,"Tampa, FL",Grassroots Groove Season 1,2210.0,grassroots groove season 1,True,False,successful,https://www.kickstarter.com/projects/33993410/grassroots-groove-season-1?ref=discovery_category_newest,2210.0,22,30,30
23,echo is a surreal cyberdelic romance film exploring digital love and machine hallucinations run amok,Narrative Film,the United States,Josh Bevan,8500.0,"Isla Vista, CA",Echo: A Glitched Psychedelic Romance,2121.0,echo a glitched psychedelic romance,False,False,failed,https://www.kickstarter.com/projects/joshbevan/echo-a-glitched-psychedelic-romance?ref=discovery_category_newest,2121.0,27,30,30
2,this story depicts the downfall of anakin skywalker through the perspective lens of his exgirlfriend aerith lavernesolo,Fantasy,the United States,Dawn Joelle Smith,5000.0,"Santa Monica, CA",Star Wars: Elimination [REDUX],145.0,star wars elimination redux,False,False,failed,https://www.kickstarter.com/projects/1066253564/star-wars-elimination-redux?ref=discovery_category_newest,145.0,9,30,30
3,a scifi anthology using 4 films to make an ultimate goal the film we are creating is an idea with years in the making,Science Fiction,the United States,Chris Taylor,1500.0,"Portland, OR",Purpose - A film of Inspiration and Creation,12.0,purpose a film of inspiration and creation,False,False,failed,https://www.kickstarter.com/projects/purposefilm/purpose-a-film-of-inspiration-and-creation?ref=discovery_category_newest,12.0,2,40,40
3,film script about a mass shooting in nra headquarters a horrible accident or brilliantly planned act of revenge,Drama,the United States,Baird Smart,15000.0,"Los Angeles, CA",WMD,12.0,wmd,False,False,failed,https://www.kickstarter.com/projects/1602512638/wmd?ref=discovery_category_newest,12.0,0,14,14
19,highlighting sicilys points of light its extraordinary people editing phase is now underway,Television,the United States,Eszter  Vajda,1250.0,"Sicili, Italy","You, Me & Sicily:  Part I Editing",1940.0,you me and sicily part i editing,True,False,successful,https://www.kickstarter.com/projects/906690413/you-me-and-sicily-part-i-editing?ref=discovery_category_newest,1940.0,1,40,40
184,yoga dog is a 22minute edutainment video program that helps inspire the imaginations emotions and mobility of children everywhere,Family,the United States,Jennifer Foster / Kids Wellness Alliance,300000.0,"Orlando, FL",Yoga Dog: A Children's Wellness TV Show for ALL Kids,33588.0,yoga dog,False,False,canceled,https://www.kickstarter.com/projects/1015671288/yoga-dog?ref=discovery_category_newest,33588.0,2,30,24
106,one month after getting dumped by jamie giselle struggles with unresolved feelings and a humiliating memory,Narrative Film,the United States,Nick Adams,7500.0,"Los Angeles, CA",JAMIE - a love story about being alone,8010.0,jamie a love story about being alone,True,True,successful,https://www.kickstarter.com/projects/837148789/jamie-a-love-story-about-being-alone?ref=discovery_category_newest,8010.0,92,30,30
0,a man living with ptsd must face the demons that created him,Drama,the United States,Michael Freeman,15000.0,"Lebanon, MO",The Darkness,0.0,the darkness 3,False,False,failed,https://www.kickstarter.com/projects/2053133431/the-darkness-3?ref=discovery_category_newest,0.0,0,30,30
1,a show designed for kids featuring a diverse cast  think mickey mouse club and all thatbut for a new generation,Family,the United States,The ON! Channel,5000.0,"New York, NY",The KIDZONE: An Awesome Kids Show,1.0,the kidzone an awesome kids show,False,False,failed,https://www.kickstarter.com/projects/132192516/the-kidzone-an-awesome-kids-show?ref=discovery_category_newest,1.0,52,25,25
51,a story of two women who try to find themselves but fall for each other,Drama,the United States,Caitlin Crommett,90000.0,"Los Angeles, CA",The Violent Young - A Feature Film,4132.97,the violent young a feature film,False,False,failed,https://www.kickstarter.com/projects/616619348/the-violent-young-a-feature-film?ref=discovery_category_newest,4132.97,4,60,60
65,an animated series about two brothers on an adventure to find their parents while sorting out their differences along the way,Animation,the United States,Wisdom Nunn,2000.0,"Minneapolis, MN","Bob's World !!! $15,000 STRETCH GOAL!!!",8328.3,bobs world,True,True,successful,https://www.kickstarter.com/projects/bobsworld/bobs-world?ref=discovery_category_newest,8328.3,13,44,44
0,this indie resurrection of the classic slasher flick is looking to lure the knifewielding maniac back into your nightmares,Horror,the United States,Selene Sanchez,31500.0,"Los Angeles, CA",The Night of 1987,0.0,the night of 1987,False,False,failed,https://www.kickstarter.com/projects/2015801246/the-night-of-1987?ref=discovery_category_newest,0.0,117,30,30
1,the horrors of marriage and twisted minds,Horror,the United States,Torrey Derda,50000.0,"Akron, OH",Marital Bliss,30.0,marital bliss 0,False,False,failed,https://www.kickstarter.com/projects/234682479/marital-bliss-0?ref=discovery_category_newest,30.0,1,30,30
119,documentary about the complexities and contradictions of gentrification as one woman grapples with life after the ghetto,Documentary,the United States,Cornelius Swart,10000.0,"Portland, OR",Priced Out: Gentrification beyond black and white,10300.0,priced out 15 years of gentrification in portland,True,True,successful,https://www.kickstarter.com/projects/562086297/priced-out-15-years-of-gentrification-in-portland?ref=discovery_category_newest,10300.0,162,30,30
359,the ultimate movie about missoula montana its lore and lost eras its place in time and space and its riverdeep weirdness,Documentary,the United States,andy smetanka,25000.0,"Missoula, MT",A Place Sort Of,26309.27,a place sort of,True,True,successful,https://www.kickstarter.com/projects/1486916197/a-place-sort-of?ref=discovery_category_newest,26309.27,8,24,24
0,we are just two dudes looking to raise some funds in order to purchase a camera props and toys for a stopmotion show for youtube,Comedy,the United States,Garrett and Charles,275.0,"East Bakersfield, CA",Shamevillé,0.0,shameville,False,False,failed,https://www.kickstarter.com/projects/773037582/shameville?ref=discovery_category_newest,0.0,0,30,30
1,wizarding world short film  inspired by harry potter and fantastic beasts,Fantasy,the United States,Brady Guy,4000.0,"Pittsburgh, PA",Bleak Falls Hallow,1.0,bleak falls hallow,False,False,live,https://www.kickstarter.com/projects/bleakfallshallows/bleak-falls-hallow?ref=discovery_category_newest,1.0,7,35,0
