backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
9,our nighttime interactiveness is unstoppable but now we want to extend the interactive event all day unstoppable polegasm,Public Art,the United States,Robert Irish,400.0,"Seattle, WA",POLEGASM EXTRAVAGANZA - BURNING MAN CAMP EXPANSION 2014,461.0,polegasm expanded,True,False,successful,https://www.kickstarter.com/projects/139241833/polegasm-expanded?ref=discovery_category_newest,461.0,2,33,33
110,designed printed molded and cast by husband and wife duo,Sculpture,the United States,Shaun Williams,3000.0,"Muncie, IN",The Summoners: A Shypoke Studios Designer Resin Art Toy,5813.0,the summoners a shypoke studios designer resin art toy,True,False,successful,https://www.kickstarter.com/projects/summonerbyshypoke/the-summoners-a-shypoke-studios-designer-resin-art-toy?ref=discovery_category_newest,5813.0,2,40,40
2,divine kinetiks is a circus performing arts company that presents their audience with unique  alternative performances,Performance Art,the United States,Alexis Barnett,5000.0,"Tallahassee, FL",Divine Kinetiks,45.0,divine kinetiks,False,False,failed,https://www.kickstarter.com/projects/2076089013/divine-kinetiks?ref=discovery_category_newest,45.0,42,60,60
60,a dynamic new two man show to be performed on the streets in the summer of 2013,Performance Art,the United States,Ethan Law,4500.0,"Berlin, Germany",ANALOG - A Contemporary Street Show,4760.45,analog a contemporary street show,True,False,successful,https://www.kickstarter.com/projects/627493794/analog-a-contemporary-street-show?ref=discovery_category_newest,4760.45,2,30,30
35,since the age of five i have been classified as profoundly hearing impairedbut is hearing a prerequisite for listening,Conceptual Art,the United States,Grant Bowen,2000.0,"Urbana, IL",REsonance: Touch here. Listen.,2246.0,resonance touch here listen,True,False,successful,https://www.kickstarter.com/projects/1759873230/resonance-touch-here-listen?ref=discovery_category_newest,2246.0,19,29,29
5,performance suitcase intervention north pole arctic circle,Conceptual Art,the United States,Eva Jung,5800.0,"New York, NY",A Priority Delivery Service to the Arctic Circle (Canceled),305.0,a priority delivery service to the arctic circle,False,False,canceled,https://www.kickstarter.com/projects/1042752272/a-priority-delivery-service-to-the-arctic-circle?ref=discovery_category_newest,305.0,0,29,2
116,stickers prints magnets pendants pins and other amazing loot for you to hoard or gift,Art,the United States,Jessica Feinberg,700.0,"Tucson, AZ","Dragon Loot: Pendants, Keychains, Prints, Pins & More!",4149.0,dragon loot 2020,True,False,successful,https://www.kickstarter.com/projects/jessicafeinberg/dragon-loot-2020?ref=discovery_category_newest,4149.0,16,15,15
693,steve rude presents nexus the coming of gourmando in both an oversized deluxe edition and trade paperback format,Graphic Novels,the United States,Steve Rude,1000.0,"Phoenix, AZ",Nexus: The Coming of Gourmando Deluxe HC and TPB,67794.0,nexus gourmando,True,True,successful,https://www.kickstarter.com/projects/steverude/nexus-gourmando?ref=discovery_category_newest,67794.0,18,19,19
45,a reminder to act upon your ideas and turn them into realities,Art,the United States,Byron Pang,400.0,"Brooklyn, NY",Idea to Action Pin: A Make 100 Project,823.0,idea to action pin a make 100 project,True,False,successful,https://www.kickstarter.com/projects/madebypang/idea-to-action-pin-a-make-100-project?ref=discovery_category_newest,823.0,705,30,30
61,a 36card pocketsized oracle deck inspired by adventure time,Illustration,the United States,Chris Smith,100.0,"Savannah, GA","The Adventure Deck! 36, Pocket-Sized Oracle Cards",1540.0,the adventure deck 36 pocket sized oracle cards,True,False,successful,https://www.kickstarter.com/projects/whenwordsfail/the-adventure-deck-36-pocket-sized-oracle-cards?ref=discovery_category_newest,1540.0,5,7,7
4,a selection of dragon illustrations and art prints,Illustration,the United States,Corey Brown,150.0,"Napa, CA",There be Dragons: Art Prints,277.0,there be dragons art prints,True,False,successful,https://www.kickstarter.com/projects/coreybrownarts/there-be-dragons-art-prints?ref=discovery_category_newest,277.0,0,14,14
